regiao_codigo,regiao_nome,ano,bimestre,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio,bf_valor_total,bf_beneficiarios,bpc_valor_total,bpc_beneficiarios,transf_fed_fpm_dest,transf_fed_fundeb_dest,transf_fed_itr_dest,transf_fed_outros_dest,transf_fed_royalties_dest,transf_fed_total,transf_est_icms,transf_est_ipva,transf_est_total,invest_mun_valor,bnb_bnb_operacoes_credito_total,bnb_bnb_emprestimos_titulos_descontados,bnb_bnb_financiamentos,bnb_bnb_financiamentos_rurais_agricultura,bnb_bnb_financiamentos_agroindustriais,bnb_bnb_financiamentos_imobiliarios,bnb_credito_bnb_total,pop,siof_anual_empenhado,siof_anual_pago,siof_anual_dotacao,siof_anual_n_acoes,invest_fed_direto_ce,invest_fed_ne_rateado,invest_fed_nacional_rateado,invest_fed_total,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br,deflator,salario_medio_real,bf_valor_total_real,bpc_valor_total_real,transf_fed_fpm_dest_real,transf_fed_fundeb_dest_real,transf_fed_itr_dest_real,transf_fed_outros_dest_real,transf_fed_royalties_dest_real,transf_fed_total_real,transf_est_icms_real,transf_est_ipva_real,transf_est_total_real,invest_mun_valor_real,bnb_bnb_operacoes_credito_total_real,bnb_bnb_emprestimos_titulos_descontados_real,bnb_bnb_financiamentos_real,bnb_bnb_financiamentos_rurais_agricultura_real,bnb_bnb_financiamentos_agroindustriais_real,bnb_bnb_financiamentos_imobiliarios_real,bnb_credito_bnb_total_real,siof_anual_empenhado_real,siof_anual_pago_real,siof_anual_dotacao_real,invest_fed_direto_ce_real,invest_fed_ne_rateado_real,invest_fed_nacional_rateado_real,invest_fed_total_real
03,Grande Fortaleza,2015,3,66762.0,67830.0,-1068.0,134592.0,1142.7220488587732,99971820.0,331196.0,,,182082730.92000002,248650094.05,27092.85,637667.9600000001,6037454.220000001,437435040.0,220438996.41,35914670.980000004,256353667.39,159286862.35,4326732450.0,784530410.0,720026098.0,13676726.0,0.0,672528363.0,4326732450.0,3985295.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1962.6761013146775,171706061.08010978,,312735213.95311916,427067630.02338403,46533.17861907738,1095223.1707754147,10369596.983106706,751314197.3090043,378613811.19212955,61685049.73665506,440298860.92878455,273582292.64935,7431356019.496224,1347465980.9000533,1236676947.1883287,23490387.09040133,0.0,1155097468.220387,7431356019.496224,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
04,Litoral Leste,2015,3,1350.0,1204.0,146.0,2554.0,987.8805794831636,9518886.0,28920.0,,,16628769.55,21270719.990000002,1819.1000000000001,23686.3,1165951.12,39090946.06,8504629.530000001,680750.4299999999,9185379.96,4848946.8100000005,39144815.0,25202901.0,2816568.0,1505262.0,0.0,0.0,39144815.0,201531.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1696.7289694294886,16349111.38889541,,28560653.592576087,36533410.57330808,3124.3854089165097,40682.27701127982,2002573.0673618068,67140443.89566617,14607080.650746236,1169219.2351193666,15776299.8858656,8328282.481323873,67232966.20347211,43287106.89174169,4837581.200825219,2585354.6420738185,0.0,0.0,67232966.20347211,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
05,Litoral Norte,2015,3,829.0,847.0,-18.0,1676.0,924.195107398568,23456576.0,62190.0,,,33619033.97,48080559.34,4196.66,29081.9,703393.8600000001,82436265.72999999,7992684.24,740281.81,8732966.05,13047190.74,39585461.0,32605643.0,6453618.0,225636.0,0.0,0.0,39585461.0,393246.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1587.3463298049103,40287715.7921726,,57742190.75242509,82580505.77452609,7207.950783455312,49949.46073529165,1208110.3363781334,141587964.27484804,13727791.774796845,1271467.0362543587,14999258.811051205,22409132.1947153,67989795.3678377,56001646.54914009,11084376.842351133,387539.89672161266,0.0,0.0,67989795.3678377,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
06,Litoral Oeste / Vale do Curu,2015,3,1160.0,958.0,202.0,2118.0,927.0453257790368,22136422.0,60069.0,,,30727074.3,46035321.25,5551.99,28319.94,1374903.07,78171170.55000001,7781778.67,649772.14,8431550.809999999,11932755.91,67711899.0,54000074.0,8449913.0,1139086.0,0.0,0.0,67711899.0,388064.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1592.2417070354982,38020292.3986688,,52775120.99478505,79067718.10691229,9535.790526331906,48640.76044054258,2361457.363851638,134262473.01651585,13365552.048796505,1116012.639951875,14481564.688748378,20495040.653821256,116298207.49031301,92747536.30147423,14513102.569300165,1956431.0251778744,0.0,0.0,116298207.49031301,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
07,Maciço do Baturité,2015,3,398.0,399.0,-1.0,797.0,994.4855708908407,13281894.0,38506.0,,,25666144.689999998,28758643.09,1923.8,17983.16,333970.47,54778665.21,4436112.8,469224.4300000001,4905337.23,5471400.01,24629501.0,18440246.0,1515790.0,2991202.0,209430.0,0.0,24629501.0,240159.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1708.0733368530305,22812245.51502157,,44082748.59687535,49394252.57030048,3304.2123300937724,30886.879616409773,573609.1822752948,94084801.44139764,7619221.65061171,805913.8929136202,8425135.54352533,9397373.622994691,42302266.80957319,31671945.214243874,2603436.951779207,5137522.88709905,359705.3686929716,0.0,42302266.80957319,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
08,Serra da Ibiapaba,2015,3,885.0,744.0,141.0,1629.0,934.9895641497851,20915327.0,55425.0,,,28558104.21,43128565.54,2741.81,20392.5,400976.1,72110780.16,3325698.27,1059463.06,4385161.33,10956354.809999999,48232949.0,37318858.0,6570517.0,3083204.0,0.0,0.0,48232949.0,352735.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1605.886290868449,35923007.25716976,,49049818.09688371,74075235.49044879,4709.181000506501,35025.02855880926,688694.3412480057,123853482.1381398,5712035.1543328455,1819675.0733604732,7531710.227693318,18818028.202559624,82842241.8144215,64096803.59113141,11285156.09028524,5295540.426756647,0.0,0.0,82842241.8144215,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
09,Sertão Central,2015,3,657.0,607.0,50.0,1264.0,956.3963607594936,20679960.0,59840.0,,,31811559.3,42153673.38,2498.65,27963.98,395053.54000000004,74390748.85,8632016.31,943789.3600000001,9575805.67,5763749.95,48321684.0,34757735.0,4630432.0,1291941.0,399070.0,0.0,48321684.0,389124.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1642.6534191071476,35518753.93380082,,54637772.366446204,72400814.71095833,4291.542851953844,48029.38325943219,678522.0802137402,127769430.08372964,14825873.128741318,1621000.3328429724,16446873.461584289,9899497.688100304,82994648.13582231,59697960.57445257,7952973.54613825,2218966.307284374,685420.5294575952,0.0,82994648.13582231,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
10,Sertão de Canindé,2015,3,293.0,267.0,26.0,560.0,893.0892857142857,13510016.0,34057.0,,,16628769.57,23692744.259999998,1691.78,9487.460000000001,227626.09,40560319.16,2286742.8600000003,319545.43,2606288.29,512025.18000000005,44395262.0,36131477.0,3378581.0,190630.0,0.0,0.0,44395262.0,203895.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1533.9206932798538,23204055.227655757,,28560653.626926977,40693345.31533966,2905.707628550807,16295.135831828395,390957.9650842264,69664157.75081123,3927582.8847935847,548833.532503959,4476416.417297543,879426.09058867,76250843.1740012,62057423.748778224,5802863.602464158,327415.5299333485,0.0,0.0,76250843.1740012,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
11,Sertão de Sobral,2015,3,2101.0,2178.0,-77.0,4279.0,1029.570460387941,19162029.0,58049.0,,,42873834.6,54470866.95,3559.8399999999997,75688.06,737209.3200000001,98161158.77000001,18486424.65,1637435.5899999999,20123860.240000002,12016533.3,79800506.0,62357840.0,10727948.0,238106.0,0.0,0.0,79800506.0,485904.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1768.3331998722094,32911639.719001163,,73637723.73621011,93556144.19746718,6114.184021811526,129997.61986322759,1266189.8976006059,168596169.63516295,31751259.105873503,2812368.6798068252,34563627.78568033,20638932.05886392,137060929.34448594,107102372.28714764,18425729.316043675,408957.67806908605,0.0,0.0,137060929.34448594,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
12,Sertão dos Crateús,2015,3,462.0,375.0,87.0,837.0,960.074074074074,19236372.0,55139.0,,,31811559.39,40576378.48,2939.16,26769.08,472074.73,72889720.84,3548207.95,543580.03,4091787.98,5771787.430000001,63860373.0,50365003.0,5318514.0,445076.0,0.0,0.0,63860373.0,349155.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1648.970055805654,33039327.13830471,,54637772.521025226,69691740.34939577,5048.138430251799,45977.089199119764,810809.410329394,125191347.50837977,6094205.456974086,933622.9532793132,7027828.410253399,9913302.418591458,109683039.74996747,86504139.68074116,9134785.079829685,764437.8870094686,0.0,0.0,109683039.74996747,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
13,Sertão dos Inhamuns,2015,3,104.0,141.0,-37.0,245.0,988.4244897959184,6201488.0,19966.0,,,11929334.72,16988893.990000002,1234.2,9350.34,151844.32,29080657.57,712868.01,22012.36,734880.37,0.0,16848550.0,14160039.0,1323199.0,0.0,43159.0,0.0,16848550.0,134452.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1697.6631596581346,10651332.318603061,,20489164.607360296,29179183.385182448,2119.793563676959,16059.62611423693,260799.394115139,49947326.80633579,1224382.6116911375,37807.21037865836,1262189.822069796,0.0,28938136.320928074,24320498.73084972,2272653.316856092,0.0,74127.50803332837,0.0,28938136.320928074,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
14,Vale do Jaguaribe,2015,3,1983.0,1783.0,200.0,3766.0,949.5841741901221,16958637.0,54590.0,,,33980529.269999996,40631225.620000005,7768.639999999999,37607.38,471031.92,75128162.83,9574604.56,1103185.54,10677790.100000001,10727888.620000001,55961829.0,39661546.0,8285209.0,3705909.0,409633.0,0.0,55961829.0,388005.0,,,,,4356983.5,23199103.903233998,10132681.638422,37688769.041655995,96.75999999999999,2536.585768709413,0.0203,1.7175446148735691,1630.9531847494095,29127215.65494566,,58363075.05824219,69785942.759344,13342.985796891404,64592.352998503964,809018.3376295578,129035971.49401113,16444810.50157192,1894770.3834333904,18339580.88500531,18425627.328244448,96116938.03742553,68120474.74986035,14230216.101052029,6365064.046161493,703562.9532245047,0.0,96116938.03742553,,,,7483313.547517995,39845495.978891954,17403332.7823,64732142.30870994
01,Cariri,2015,4,5312.0,5380.0,-68.0,10692.0,1035.0104751215863,47169950.0,138295.0,,,63202923.52,85999878.72,6792.72,218614.53,1136220.81,150564430.3,7507115.29,360834.41000000003,7867949.7,36537456.46,198487914.0,147284922.0,22866656.0,4386917.0,0.0,0.0,198487914.0,1004530.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1762.844726974156,80340537.24853972,,107648128.33753623,146476230.30497292,11569.458398385004,372347.4116579942,1935227.6249682473,256443503.1375338,12786226.730902344,614578.3567114201,13400805.087613765,62231121.33236368,338067469.8214,250857797.43436798,38946817.37244886,7471860.127999968,0.0,0.0,338067469.8214,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
02,Centro Sul,2015,4,895.0,929.0,-34.0,1824.0,955.8322368421053,20451624.0,59319.0,,,26881965.16,33471268.15,3446.34,80274.62999999999,476813.28,60913767.56,6280789.0,511966.53,6792755.529999999,8789744.33,59278352.0,45193687.0,6346073.0,793682.0,0.0,0.0,59278352.0,388364.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1627.9872127778,34833500.13653033,,45785749.68281558,57008745.304180644,5869.855854015796,136724.90434328938,812115.2361288999,103749204.98332244,10697530.156481372,871988.7571106314,11569518.913592001,14970818.958881782,100963741.6806261,76974537.68389292,10808722.804210141,1351810.5973081484,0.0,0.0,100963741.6806261,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
03,Grande Fortaleza,2015,4,63585.0,68560.0,-4975.0,132145.0,1159.7566839456658,100172754.0,332632.0,,,150447501.02,213131308.22,28348.1,997505.8699999999,7182648.3100000005,371787311.52,222050208.39,14398669.809999999,236448878.2,86325671.67999998,4893719391.0,783987742.0,785309710.0,13810608.0,0.0,704908836.0,4893719391.0,3985295.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1975.314263970593,170615675.31926164,,256244347.5061353,363008309.461403,48282.89162857558,1698966.3441316348,12233589.904011259,633233496.1073098,378199108.50452036,24524021.505211033,402723130.0097314,147031125.5600705,8335053249.294023,1335299197.6576092,1337550792.5680423,23522426.17278544,0.0,1200610867.628284,8335053249.294023,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
04,Litoral Leste,2015,4,2383.0,1184.0,1199.0,3567.0,936.4608915054667,9497976.0,29370.0,,,13739671.08,18196086.3,2678.7000000000003,51053.62,1243464.4,33232954.099999998,8537055.09,256978.13,8794033.219999999,4921999.89,39857589.0,24244265.0,4191657.0,1535465.0,0.0,0.0,39857589.0,201531.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1594.993658797511,16177089.325168593,,23401605.39041114,30991835.88625371,4562.400365649388,86955.25984833125,2117886.449857019,56602845.38673584,14540435.011081856,437688.84693168174,14978123.858013535,8383221.001927145,67886018.82536417,41293180.83432286,7139290.487727934,2615226.0713935257,0.0,0.0,67886018.82536417,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
05,Litoral Norte,2015,4,2051.0,915.0,1136.0,2966.0,941.583951449764,23133758.0,62233.0,,,27778031.14,41262142.86,1923.0500000000002,83584.42,773699.15,69899380.62,8023876.25,337782.2,8361658.449999999,7212140.48,39729295.0,32559867.0,6601174.0,229819.0,0.0,0.0,39729295.0,393246.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1603.719328175607,39401749.340368256,,47311942.14736853,70278275.16031705,3275.3664177257833,142362.18627341322,1317775.5197904285,119053630.38016714,13666381.430143517,575315.501097493,14241696.931241008,12283821.392118098,67667506.63941179,55456433.75752993,11243214.496328529,391431.0261071328,0.0,0.0,67667506.63941179,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
06,Litoral Oeste / Vale do Curu,2015,4,902.0,1143.0,-241.0,2045.0,910.9657701711492,21901962.0,60025.0,,,25388522.560000002,39556169.69,5300.6,79756.05,1462769.15,66492518.05,7917863.83,287836.04000000004,8205699.87,8459322.079999998,69362785.0,55879310.0,7860976.0,1155135.0,0.0,0.0,69362785.0,388064.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1551.5700014644892,37303736.677208714,,43242096.76747741,67372637.12149371,9028.058154388751,135841.6514289584,2491409.454145908,113251013.05270037,13485819.551705701,490246.48304889386,13976066.034754595,14408039.030476697,118139693.00274755,95174444.46046048,13388927.381476484,1967442.5454042652,0.0,0.0,118139693.00274755,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
07,Maciço do Baturité,2015,4,423.0,448.0,-25.0,871.0,1137.9196326061997,13070793.0,38251.0,,,21206883.689999998,24495656.53,7250.41,56128.98,383927.22,46149846.83,4539025.51,156569.58000000002,4695595.09,3878672.03,24940739.0,18610599.0,1532318.0,3040201.0,214642.0,0.0,24940739.0,240159.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1938.1210840639646,22262362.62460427,,36119869.302848406,41721354.50378684,12349.002588982707,95599.68599526904,653910.3628292652,78603082.85804877,7730933.529889833,266671.56047395046,7997605.090363784,6606209.985405627,42479425.36796429,31697839.87850604,2609866.0557326833,5178114.068035851,365581.3414281987,0.0,42479425.36796429,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
08,Serra da Ibiapaba,2015,4,840.0,724.0,116.0,1564.0,998.3740409207161,20555566.0,55052.0,,,23596391.479999997,37066078.91,2541.66,67787.16,441540.62,61174339.83,3978495.08,38097.299999999974,4016592.38,4773185.620000003,48242174.0,37672397.0,6101318.0,3135751.0,0.0,0.0,48242174.0,352735.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1700.4450253300226,35010535.64584691,,40189713.337200165,63131478.69196738,4328.991866710128,115456.06584176412,752038.3343177874,104193015.42119382,6776230.039842569,64887.869283702654,6841117.9091262715,8129758.396983765,82166764.58629984,64164168.3830548,10391852.56809019,5340856.202256854,0.0,0.0,82166764.58629984,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
09,Sertão Central,2015,4,886.0,665.0,221.0,1551.0,960.5647969052225,20449403.0,59563.0,,,26284588.18,36098295.93,4300.95,80572.19,434225.8,62901983.05,8665250.17,389149.76,9054399.93,17523699.499999996,48657100.0,35069398.0,4398870.0,1318105.0,406127.0,0.0,48657100.0,389124.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1636.0477771420153,34829717.29738742,,44768288.61887317,61483136.801564865,7325.439897203768,137231.7128148624,739579.627690446,107135562.20084055,14758778.71506754,662805.468068978,15421584.183136517,29846617.018079657,82873472.51705635,59730703.049353756,7492218.649510629,2245015.3932744563,691721.3474073577,0.0,82873472.51705635,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
10,Sertão de Canindé,2015,4,236.0,331.0,-95.0,567.0,919.0158730158729,13321927.0,33600.0,,,13739671.04,20332527.55,7208.840000000001,37012.15,247114.01,34363533.59,2295414.5,124922.79,2420337.29,528477.2299999999,44268957.0,35997948.0,3351765.0,193089.0,0.0,0.0,44268957.0,203895.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1565.2810524079628,22690097.665268395,,23401605.32228256,34630653.350019135,12278.199967113875,63039.62619683801,420888.1358797501,58528464.634345405,3909582.98955348,212770.29259489366,4122353.2821483733,900110.0188111303,75399524.24822377,61312222.763962984,5708774.353817456,328871.9618482378,0.0,0.0,75399524.24822377,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
11,Sertão de Sobral,2015,4,1791.0,2303.0,-512.0,4094.0,1069.8329262335124,19051204.0,58116.0,,,35424893.05,46587533.28,5819.5,144658.02000000002,738979.94,82901883.78999999,18553769.310000002,675538.9299999999,19229308.240000002,7902580.62,82944122.0,66326506.0,9847914.0,243528.0,0.0,0.0,82944122.0,485904.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1822.154826532098,32448284.651383534,,60336187.33132133,79348556.71459104,9911.856097322063,246383.6201672888,1258641.261979155,141199680.7841561,31601046.73316101,1150587.6213246707,32751634.35448568,13459788.968627231,141271621.51090732,112968258.94151875,16773108.75965346,414780.39207296976,0.0,0.0,141271621.51090732,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
12,Sertão dos Crateús,2015,4,520.0,385.0,135.0,905.0,1079.2077348066298,19097635.0,55185.0,,,26284588.119999997,34707867.019999996,2979.4300000000003,77133.54000000001,518847.3,61591415.410000004,3561133.01,237262.61,3798395.62,2413988.8399999994,63009641.0,49750693.0,4811018.0,451846.0,0.0,0.0,63009641.0,349155.0,,,,,9571158.15,22772836.800966,11524520.402192,43868515.353158,96.50999999999999,2566.233408642013,0.0203,1.7032143822187582,1838.1221353243793,32527366.598364335,,44768288.51668031,59114938.28460011,5074.608026814035,131374.9546794459,883708.1835353706,104903384.54752207,6065372.959625976,404109.08971476014,6469482.049340737,4111540.5108035756,107318926.76964074,84736095.8429501,8194195.050713326,769590.605748017,0.0,0.0,107318926.76964074,,,,16301734.215570284,38787023.163325906,19628728.897186924,74717486.27608311
